시설명,시설코드,시설종류명(시설유형),시설종류상세명(시설종류),자치구(시)구분,시설장명,시군구코드,시군구명,시설주소,정원(수용인원),현인원,전화번호,우편번호
축복재가장기노인요양원,A8586,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,김세호,1126000000,중랑구,서울특별시 중랑구 용마산로 389석주빌딩 4층,9,9,02-437-7447,131812
참노인요양원(공동생활가정),A8623,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,유민혁,1156000000,영등포구,서울특별시 영등포구 가마산로 373주현빌딩 5층 ,9,9,02-833-6886,7381
주현노인요양원,A8624,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,유민혁,1156000000,영등포구,서울특별시 영등포구 가마산로 373주현빌딩 5층 (대림동),8,8,02-833-6446,7381
수실버간호센터,A8637,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,이천우,1171000000,송파구,서울특별시 송파구 성내천로 2123층,9,9,02-448-8400,138818
서대문노인복지관요양센터,A8673,(노인) 노인요양시설,노인의료복지시설,자치구,탁우상,1141000000,서대문구,서울특별시 서대문구 독립문로8길 57 (천연동),24,24,02-363-9915,3745
엘림요양원,A8716,(노인) 노인요양시설,노인의료복지시설,자치구,박길진,1138000000,은평구,서울특별시 은평구 응암로 348(녹번동),36,36,02-357-9600,3459
양천어르신종합복지관병설 양천어르신요양센터,A8751,(노인) 노인요양시설,노인의료복지시설,자치구,한승호,1147000000,양천구,서울특별시 양천구 목동로3길 106 (신정동),17,17,02-2649-8836,8098
은빛노인요양공동생활가정1,A8773,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,박미선,1171000000,송파구,서울특별시 송파구 거마로 99,9,9,24021005,138817
은빛노인요양공동생활가정4,A8774,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,진난주,1171000000,송파구,서울특별시 송파구 거마로 994층,9,9,02-402-1005,138817
참사랑노인요양센터,A8782,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,고정숙,1130500000,강북구,서울특별시 강북구 오현로 32청우빌딩 6층 (미아동),9,9,02-981-1212,1233
실버밸리노인요양공동생활가정,A8812,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,김승오,1121500000,광진구,서울특별시 광진구 자양로 652층 (자양동),9,9,02-444-3655,5056
송파치매케어센터,A8835,(노인) 노인요양시설,노인의료복지시설,자치구,이경희,1171000000,송파구,서울특별시 송파구 백제고분로32길 41,28,28,02-2203-9401,5598
강남구립 논현요양센터,A8869,(노인) 노인요양시설,노인의료복지시설,자치구,정명희,1168000000,강남구,서울특별시 강남구 강남대로128길 59 (논현동),29,29,02-541-0226,6111
노원실버센터,A8937,(노인) 노인요양시설,노인의료복지시설,자치구,이수남,1135000000,노원구,서울특별시 노원구 동일로 1097 (공릉동),87,82,02-978-7722,1852
상봉요양원,A9020,(노인) 노인요양시설,노인의료복지시설,자치구,노태곤,1126000000,중랑구,서울특별시 중랑구 용마산로 494상아빌딩 5층,23,23,02-2207-8803,2182
봄날서울요양원,A9082,(노인) 노인요양시설,노인의료복지시설,자치구,채재혁,1150000000,강서구,서울특별시 강서구 양천로1길 100,124,121,02-2661-8600,7516
효도로노인전문요양원,A9096,(노인) 노인요양시설,노인의료복지시설,자치구,오근영,1153000000,구로구,서울특별시 구로구 경인로 393-7 (고척동),170,167,02-2066-7799,8227
인자인케어센터,A9110,(노인) 노인요양시설,노인의료복지시설,자치구,정선량,1111000000,종로구,서울특별시 종로구 평창17길 26 (평창동),43,39,02-394-2234,3006
나눔의집,A9119,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,임준희,1147000000,양천구,서울특별시 양천구 목동로23길 34205호,9,9,02-2605-1666,7938
케어윌,A9177,(노인) 노인요양시설,노인의료복지시설,자치구,강영희,1129000000,성북구,서울특별시 성북구 보문로 50 (보문동7가),110,62,02-927-6060,2859
강남실버센터,A9181,(노인) 노인요양시설,노인의료복지시설,자치구,강다혜,1168000000,강남구,서울특별시 강남구 삼성로 628 (삼성동),20,20,02-549-7133,6085
푸른요양원1호점,A9216,(노인) 노인요양시설,노인의료복지시설,자치구,인순자,1130500000,강북구,서울특별시 강북구 도봉로81길 43 (수유동),27,26,02-999-2234,1081
벧엘의집요양원,A9238,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,박미혜,1162000000,관악구,서울특별시 관악구 문성로 963층,9,9,02-856-4382,8864
늘사랑실버센터,A9258,(노인) 노인요양시설,노인의료복지시설,자치구,김용길,1135000000,노원구,서울특별시 노원구 한글비석로 444교림노원프라자 5층 (상계동),80,80,02-932-0033,1666
효원노인복지센터A,A9381,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,김학봉,1126000000,중랑구,"서울특별시 중랑구 상봉중앙로1길 12세광빌딩 3,4층",9,9,02-438-0606,2091
한사랑실버센터1호점,A9387,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,이춘석,1174000000,강동구,서울특별시 강동구 양재대로 1494,9,9,02-482-6400,5343
포도나무실버타운2호점,A9452,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,이현주,1171000000,송파구,서울특별시 송파구 가락로 26층,7,7,02-413-1147,5693
포도나무실버타운1호점,A9453,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,임은주,1171000000,송파구,서울특별시 송파구 가락로 26층,9,9,02-413-1147,5693
강동노인복지관 치매요양원,A9535,(노인) 노인요양시설,노인의료복지시설,자치구,이유리,1174000000,강동구,서울특별시 강동구 동남로71길 32-5강동노인종합복지관 5층 (명일동),25,24,02-426-2041,5269
광진노인보호센터,A9553,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,조철행,1121500000,광진구,서울특별시 광진구 뚝섬로58길 13(자양동),9,9,02-458-0350,5103
밝은요양원,A9631,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,이선숙,1121500000,광진구,서울특별시 광진구 긴고랑로 124층 (중곡동),9,9,02-969-8001,4913
예원요양원,A9645,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,문성숙,1126000000,중랑구,서울특별시 중랑구 용마산로 554동화빌딩 2층,9,9,02-433-1221,131804
유린원광노인요양원,A9683,(노인) 노인요양시설,노인의료복지시설,자치구,김순덕,1126000000,중랑구,서울특별시 중랑구 신내로 56 (신내동),87,86,02-438-4093,2069
사랑의집,A9722,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,이정희,1165000000,서초구,서울특별시 서초구 탑성말길 26(염곡동 217-5),9,9,02-579-7582,6798
중앙효노인요양공동생활가정,A9827,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,박형준,1141000000,서대문구,"서울특별시 서대문구 서소문로 43-531층,3층",6,6,02-362-9263,3741
평창동시니어센터,A9891,(노인) 노인요양시설,노인의료복지시설,자치구,임명순,1111000000,종로구,서울특별시 종로구 평창15길 10 (평창동),68,68,02-391-7936,3006
에덴실버요양원,A9903,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,장미화,1171000000,송파구,서울특별시 송파구 송이로 198-1,9,9,02-407-1768,5796
미래요양원,A9970,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,이문노,1156000000,영등포구,서울특별시 영등포구 대림로 88재상빌딩 4층,9,9,02-833-2307,7438
구립서대문노인전문요양센터,B4161,(노인) 노인요양시설,노인의료복지시설,자치구,김희철,1141000000,서대문구,서울특별시 서대문구 홍지문2길 59 (홍은동),78,78,02-392-3080,3608
사회복지법인 진각복지재단 진각홈케어 성북센터,F04366,(노인) 노인요양시설,노인의료복지시설,자치구,양효정,1129000000,성북구,서울특별시 성북구 화랑로 215층 (하월곡동),,42,02-913-3525,2740
이암요양원,F04452,(노인) 노인요양시설,노인의료복지시설,자치구,지소현,1120000000,성동구,서울특별시 성동구 마장로 125 (상왕십리동),49,49,02-2299-0062,4700
늘푸른요양원,F04668,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,안은주,1129000000,성북구,서울특별시 성북구 장월로1길 604층 (상월곡동),9,9,02-915-2556,2748
(가칭)치매안심마을,F04762,(노인) 노인요양시설,노인의료복지시설,자치구,,1117000000,용산구,경기도 양주시 백석읍 기산로440번길 34 ,144,,02-2199-7552,11518
서울시립마포실버케어센터,F04766,(노인) 노인요양시설,노인의료복지시설,자치구,,1144000000,마포구,서울특별시 마포구 백범로31길 21서울특별시립마포실버케어센터 (공덕동),,,02-000-0000,4147
서울시립동대문실버케어센터,F04767,(노인) 노인요양시설,노인의료복지시설,자치구,,1100000000,서울특별시,서울특별시 동대문구 황물로 12 (답십리동),,,02-000-0000,2591
수명산요양원,F14036,(노인) 노인요양시설,노인의료복지시설,자치구,한미영,1150000000,강서구,서울특별시 강서구 수명로2가길 25-16수명산요양원 (내발산동)(내발산동),65,65,02-2661-7300,7641
88소망요양원,F14037,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,김은옥,1150000000,강서구,서울특별시 강서구 화곡로 2253층 (화곡동)(화곡동),9,9,02-2661-1253,7695
해피데이공동생활가정,G0026,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,장세용,1132000000,도봉구,"서울특별시 도봉구 해등로21, 나동 104호 (창동)",9,9,02-999-3571,1485
노인요양시설 실버스토리,G0027,(노인) 노인요양시설,노인의료복지시설,자치구,황애린,1141000000,서대문구,서울특별시 서대문구 모래내로 330 (홍은동),99,89,02-337-8678,3658
삼농실버마을,G0032,(노인) 노인요양시설,노인의료복지시설,자치구,이윤희,1153000000,구로구,서울특별시 구로구 오류로8길 84 (오류동),120,118,02-2617-9980,8344
참빛요양원,G0201,(노인) 노인요양시설,노인의료복지시설,자치구,유영옥,1132000000,도봉구,서울특별시 도봉구 도봉로 6399층 (쌍문동),23,23,070-8671-2095,1391
사랑과섬김요양원,G0204,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,박애자,1126000000,중랑구,서울특별시 중랑구 묵동 239-51 창성빌딩2층,9,9,02-974-7004,2006
보라매요양원2호점,G0278,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,엄성현,1159000000,동작구,서울특별시 동작구 보라매로 88-088 (신대방동),9,9,02-811-0055,7053
보라매요양원1호점,G0282,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,이승아,1159000000,동작구,서울특별시 동작구 보라매로 88-088 (신대방동),9,9,28110056,7053
사랑초요양원,G0285,(노인) 노인요양시설,노인의료복지시설,자치구,송길한,1147000000,양천구,서울특별시 양천구 지양로 152 (신월동),119,114,226051190,8033
사랑재요양원,G0319,(노인) 노인요양시설,노인의료복지시설,자치구,이주한,1121500000,광진구,서울특별시 광진구 자양로 188 (구의동),74,74,24463356,5031
구립한남노인요양원,G0357,(노인) 노인요양시설,노인의료복지시설,자치구,김종학,1117000000,용산구,서울특별시 용산구 독서당로 103 (한남동),81,81,27908999,4419
효심(가)요양원,G0443,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,최진희,1126000000,중랑구,서울특별시 중랑구 중화동210-17 5층,9,9,7081567366,2115
효심(나)요양원,G0444,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,김혜원,1126000000,중랑구,서울특별시 중랑구 중화동210-17 5층,9,9,7081567366,2115
국민건강보험공단 서울요양원,G0512,(노인) 노인요양시설,노인의료복지시설,자치구,박득수,1168000000,강남구,서울특별시 강남구 헌릉로590길 50 (세곡동),150,150,221601000,6366
대한실버하우스,G0522,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,유영호,1154500000,금천구,서울특별시 금천구 독산로78길 21(독산동),9,9,02-855-8191,8557
은혜실버노인요양공동생활가정,G0528,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,김영성,1141000000,서대문구,서울특별시 서대문구 응암로1길 8-4(북가좌동),8,8,02-304-2429,3678
사랑채요양종합복지센터,G0627,(노인) 노인요양공동생활가정,노인의료복지시설,자치구,위정희,1132000000,도봉구,"서울특별시 도봉구 도봉로133길34, 1층 (쌍문동)",9,9,29746290,1394
